Transaction Number, Hmnsu, Description, Payment Mode, Operation Type, Date, Formated Logical, csn, confirmed, processDate, value, receivedValue, voucherValue, atm, station, line, operation
34000000000000001046, 10000103, Comum dinheiro,Debito,sale,26/04/2023 19:49:51,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001047, 10000104, Comum dinheiro,Debito,sale,26/04/2023 19:50:06,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001048, 10000105, Comum dinheiro,Debito,sale,26/04/2023 19:57:35,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001049, 10000106, Comum dinheiro,Debito,sale,26/04/2023 19:59:56,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001050, 10000107, Comum dinheiro,Debito,sale,26/04/2023 20:00:13,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001051, 10000108, Comum dinheiro,Debito,sale,26/04/2023 20:11:08,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001052, 10000109, Comum dinheiro,Debito,sale,26/04/2023 20:33:43,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001053, 10000110, Comum dinheiro,Debito,sale,26/04/2023 20:34:18,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001054, 10000111, Comum dinheiro,Debito,sale,26/04/2023 20:36:17,null,null,false,Invalid Date,5,5,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001055, 10000112, Comum dinheiro,Debito,sale,26/04/2023 20:37:25,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001056, 10000113, Comum dinheiro,Debito,sale,26/04/2023 20:41:18,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001057, 10000114, Comum dinheiro,Debito,sale,26/04/2023 20:50:26,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001058, 10000115, Comum dinheiro,Debito,sale,26/04/2023 20:50:57,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001059, 10000116, Comum dinheiro,Debito,sale,26/04/2023 20:51:13,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001060, 10000117, Comum dinheiro,Debito,sale,26/04/2023 20:52:02,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001061, 10000118, Comum dinheiro,Debito,sale,26/04/2023 20:52:22,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001062, 10000119, Comum dinheiro,Debito,sale,26/04/2023 20:52:46,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001063, 10000120, Comum dinheiro,Debito,sale,26/04/2023 20:53:13,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001064, 10000121, Comum dinheiro,Debito,sale,26/04/2023 20:53:25,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001065, 10000122, Comum dinheiro,Debito,sale,26/04/2023 20:53:48,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001066, 10000123, Comum dinheiro,Debito,sale,26/04/2023 20:54:07,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001067, 10000124, Comum dinheiro,Debito,sale,26/04/2023 20:55:24,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001068, 10000125, Comum dinheiro,Debito,sale,26/04/2023 20:56:00,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001069, 10000126, Comum dinheiro,Debito,sale,26/04/2023 20:57:36,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001070, 10000127, Comum dinheiro,Debito,sale,26/04/2023 21:00:56,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001071, 10000128, Comum dinheiro,Debito,sale,26/04/2023 21:02:48,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001072, 10000129, Comum dinheiro,Debito,sale,26/04/2023 21:03:03,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001073, 10000130, Comum dinheiro,Debito,sale,26/04/2023 21:03:45,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001074, 10000131, Comum dinheiro,Debito,sale,26/04/2023 21:04:23,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001075, 10000132, Comum dinheiro,Debito,sale,26/04/2023 21:05:11,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001076, 10000133, Comum dinheiro,Debito,sale,26/04/2023 21:05:59,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001077, 10000134, Comum dinheiro,Debito,sale,26/04/2023 21:06:12,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001078, 10000135, Comum dinheiro,Debito,sale,26/04/2023 21:21:04,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001079, 10000136, Comum dinheiro,Debito,sale,26/04/2023 21:37:14,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001080, 10000137, Comum dinheiro,Debito,sale,26/04/2023 21:55:06,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001081, 10000138, Comum dinheiro,Debito,sale,26/04/2023 21:55:29,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001082, 10000139, Comum dinheiro,Debito,sale,26/04/2023 21:56:01,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001083, 10000140, Comum dinheiro,Debito,sale,26/04/2023 21:56:16,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001084, 10000141, Comum dinheiro,Debito,sale,26/04/2023 21:56:30,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001085, 10000142, Comum dinheiro,Debito,sale,26/04/2023 21:56:44,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001086, 10000143, Comum dinheiro,Debito,sale,26/04/2023 21:56:57,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001087, 10000144, Comum dinheiro,Debito,sale,26/04/2023 21:57:28,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001088, 10000145, Comum dinheiro,Debito,sale,26/04/2023 21:57:49,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001089, 10000146, Comum dinheiro,Debito,sale,26/04/2023 21:58:52,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001090, 10000147, Comum dinheiro,Debito,sale,26/04/2023 21:59:52,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001091, 10000148, Comum dinheiro,Debito,sale,26/04/2023 22:00:33,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001092, 10000149, Comum dinheiro,Debito,sale,26/04/2023 22:01:11,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001093, 10000150, Comum dinheiro,Debito,sale,26/04/2023 22:02:07,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001094, 10000151, Comum dinheiro,Debito,sale,26/04/2023 22:17:28,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001095, 10000152, Comum dinheiro,Debito,sale,26/04/2023 22:21:08,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001096, 10000153, Comum dinheiro,Debito,sale,26/04/2023 22:27:02,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001097, 10000154, Comum dinheiro,Debito,sale,26/04/2023 22:27:19,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001098, 10000155, Comum dinheiro,Debito,sale,26/04/2023 22:27:56,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001099, 10000156, Comum dinheiro,Debito,sale,26/04/2023 22:28:37,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001100, 10000157, Comum dinheiro,Debito,sale,26/04/2023 22:29:42,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001101, 10000158, Comum dinheiro,Debito,sale,26/04/2023 22:31:23,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001102, 10000159, VC M Onibus,Debito,sale,26/04/2023 22:31:55,null,null,false,Invalid Date,213.8,213.8,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001103, 10000167, Comum dinheiro,Debito,sale,27/04/2023 18:27:27,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
16800000000000001104, undefined, undefined,Debito,sale,27/01/2023 16:58:58,null,1,true,27/01/2023 16:58:58,10,10,undefined,null - 1,undefined,undefined,undefined,
34000000000000001105, 10000168, Comum dinheiro,Debito,sale,27/04/2023 18:29:33,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001106, 10000169, Comum dinheiro,Debito,sale,27/04/2023 18:43:42,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001107, 10000170, Comum dinheiro,Dinheiro,sale,27/04/2023 18:51:50,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001108, 10000171, Comum dinheiro,Debito,sale,27/04/2023 18:56:40,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001109, 10000174, Comum dinheiro,Debito,sale,27/04/2023 19:34:02,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001110, 10000175, Comum dinheiro,Debito,sale,27/04/2023 19:40:45,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001111, 10000176, Comum dinheiro,Debito,sale,27/04/2023 19:42:48,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001112, 10000177, Comum dinheiro,Debito,sale,27/04/2023 19:44:46,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001113, 10000178, Comum dinheiro,Debito,sale,27/04/2023 19:47:23,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001114, 10000179, Comum dinheiro,Debito,sale,27/04/2023 19:49:04,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001115, 10000180, Comum dinheiro,Debito,sale,27/04/2023 19:49:38,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001116, 10000181, Comum dinheiro,Debito,sale,27/04/2023 19:52:14,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001117, 10000182, Comum dinheiro,Debito,sale,27/04/2023 20:15:54,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001118, 10000183, Comum dinheiro,Debito,sale,27/04/2023 20:17:00,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001119, 10000184, Comum dinheiro,Debito,sale,27/04/2023 20:17:34,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001120, 10000185, Comum dinheiro,Debito,sale,27/04/2023 20:26:30,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001121, 10000186, Comum dinheiro,Debito,sale,27/04/2023 20:27:41,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001122, 10000187, Comum dinheiro,Debito,sale,27/04/2023 22:00:10,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001123, 10000188, Comum dinheiro,Debito,sale,27/04/2023 22:02:13,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001124, 10000189, Comum dinheiro,Debito,sale,27/04/2023 22:26:21,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001125, 10000190, Comum dinheiro,Debito,sale,27/04/2023 22:27:34,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001126, 10000191, Comum dinheiro,Debito,sale,27/04/2023 22:28:35,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001127, 10000192, Comum dinheiro,Debito,sale,27/04/2023 22:30:13,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001128, 10000193, Comum dinheiro,Debito,sale,27/04/2023 22:43:24,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001129, 10000194, Comum dinheiro,Debito,sale,27/04/2023 22:44:05,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001130, 10000195, Comum dinheiro,Debito,sale,27/04/2023 22:44:16,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001131, 10000196, Comum dinheiro,Debito,sale,27/04/2023 23:00:12,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001132, 10000197, Comum dinheiro,Debito,sale,27/04/2023 23:00:37,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001133, 10000198, Comum dinheiro,Debito,sale,27/04/2023 23:01:02,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001134, 10000199, Comum dinheiro,Debito,sale,27/04/2023 23:01:09,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001135, 10000200, Comum dinheiro,Debito,sale,27/04/2023 23:01:38,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001136, 10000201, Comum dinheiro,Debito,sale,27/04/2023 23:02:02,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001137, 10000202, Comum dinheiro,Debito,sale,27/04/2023 23:11:52,null,null,false,Invalid Date,2,2,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
3400000000undefined, undefined, undefined,undefined,topup,28/04/2023 00:44:19,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001160, undefined, undefined,undefined,topup,28/04/2023 01:11:49,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001161, undefined, undefined,undefined,topup,28/04/2023 01:22:49,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001162, undefined, undefined,undefined,topup,28/04/2023 01:29:13,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001163, undefined, undefined,undefined,topup,28/04/2023 01:38:05,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001164, undefined, undefined,undefined,topup,28/04/2023 01:39:39,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001169, undefined, undefined,undefined,topup,28/04/2023 01:43:19,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001170, undefined, undefined,undefined,topup,28/04/2023 01:55:52,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000001173, undefined, undefined,undefined,topup,28/04/2023 02:03:41,null,2488508399,false,Invalid Date,0,0,undefined,5 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
1050000000undefined, undefined, QRCODE E2E TEST,Credito,sale,28/04/2023 22:01:02,null,3924491,true,28/04/2023 22:01:16,5,5,undefined,2323 - 117,Tmob,null,null,
10500000000000001194, undefined, QRCODE E2E TEST,Credito,sale,02/05/2023 13:26:32,null,3924502,true,02/05/2023 13:26:45,5,5,undefined,2323 - 117,Tmob,null,null,
10500000000000001195, undefined, QRCODE E2E TEST,Credito,sale,02/05/2023 18:15:07,null,3924503,true,02/05/2023 18:15:20,5,5,undefined,2323 - 117,Tmob,null,null,
22800000000000001196, 10000279, Fidelidade,undefined,topup,02/05/2023 19:23:07,null,,false,Invalid Date,0,0,undefined,null - 1,undefined,undefined,undefined,
22800000000000001199, 10000282, Fidelidade,undefined,topup,02/05/2023 19:32:49,null,,false,Invalid Date,0,0,undefined,null - 1,undefined,undefined,undefined,
22800000000000001200, 10000283, Fidelidade,undefined,topup,02/05/2023 19:33:08,null,,false,Invalid Date,0,0,undefined,null - 1,undefined,undefined,undefined,
22800000000000001201, 10000295, Fidelidade,undefined,topup,02/05/2023 20:01:14,null,,false,Invalid Date,0,0,undefined,null - 1,undefined,undefined,undefined,
10500000000000001202, undefined, undefined,Credito,sale,02/05/2023 20:04:26,null,null,false,Invalid Date,1,1,undefined,2323 - 117,Tmob,null,null,
10500000000000001203, undefined, undefined,Credito,sale,02/05/2023 20:17:23,null,null,false,Invalid Date,2,2,undefined,2323 - 117,Tmob,null,null,
10500000000000001204, undefined, undefined,Credito,sale,02/05/2023 20:26:15,null,null,false,Invalid Date,2.08,2.08,undefined,2323 - 117,Tmob,null,null,
10500000000000001205, undefined, undefined,Credito,sale,02/05/2023 20:29:56,null,null,false,Invalid Date,1,1,undefined,2323 - 117,Tmob,null,null,
10500000000000001206, undefined, undefined,Credito,sale,02/05/2023 20:37:23,null,null,false,Invalid Date,1,1,undefined,2323 - 117,Tmob,null,null,
10500000000000001207, undefined, undefined,Credito,sale,02/05/2023 20:58:57,null,null,false,Invalid Date,2,2,undefined,2323 - 117,Tmob,null,null,
10500000000000001208, undefined, undefined,Credito,sale,02/05/2023 21:09:32,null,null,false,Invalid Date,5,5,undefined,2323 - 117,Tmob,null,null,
10500000000000001209, undefined, undefined,Credito,sale,02/05/2023 21:29:35,null,1107198573,false,Invalid Date,5,5,undefined,2323 - 117,Tmob,null,null,
